waveform	[0]
t0	4/25/2025  16:03:36.789856
delta t	2.272727E-5

time	Y[0]
4/25/2025  16:03:37.189584	0.000000E+0
4/25/2025  16:03:37.189606	0.000000E+0
4/25/2025  16:03:37.189629	0.000000E+0
4/25/2025  16:03:37.189652	0.000000E+0
4/25/2025  16:03:37.189675	0.000000E+0
4/25/2025  16:03:37.189697	0.000000E+0
4/25/2025  16:03:37.189720	0.000000E+0
4/25/2025  16:03:37.189743	0.000000E+0
4/25/2025  16:03:37.189766	0.000000E+0
4/25/2025  16:03:37.189788	0.000000E+0
4/25/2025  16:03:37.189811	-3.051758E-5
4/25/2025  16:03:37.189834	0.000000E+0
4/25/2025  16:03:37.189856	0.000000E+0
4/25/2025  16:03:37.189879	0.000000E+0
4/25/2025  16:03:37.189902	0.000000E+0
4/25/2025  16:03:37.189925	3.051758E-5
4/25/2025  16:03:37.189947	3.051758E-5
4/25/2025  16:03:37.189970	0.000000E+0
4/25/2025  16:03:37.189993	3.051758E-5
4/25/2025  16:03:37.190016	0.000000E+0
4/25/2025  16:03:37.190038	0.000000E+0
4/25/2025  16:03:37.190061	0.000000E+0
4/25/2025  16:03:37.190084	0.000000E+0
4/25/2025  16:03:37.190106	0.000000E+0
4/25/2025  16:03:37.190129	0.000000E+0
4/25/2025  16:03:37.190152	0.000000E+0
4/25/2025  16:03:37.190175	0.000000E+0
4/25/2025  16:03:37.190197	0.000000E+0
4/25/2025  16:03:37.190220	0.000000E+0
4/25/2025  16:03:37.190243	-3.051758E-5
4/25/2025  16:03:37.190266	-3.051758E-5
4/25/2025  16:03:37.190288	-3.051758E-5
4/25/2025  16:03:37.190311	-3.051758E-5
4/25/2025  16:03:37.190334	0.000000E+0
4/25/2025  16:03:37.190356	0.000000E+0
4/25/2025  16:03:37.190379	0.000000E+0
4/25/2025  16:03:37.190402	0.000000E+0
4/25/2025  16:03:37.190425	0.000000E+0
4/25/2025  16:03:37.190447	-3.051758E-5
4/25/2025  16:03:37.190470	0.000000E+0
4/25/2025  16:03:37.190493	0.000000E+0
4/25/2025  16:03:37.190516	0.000000E+0
4/25/2025  16:03:37.190538	0.000000E+0
4/25/2025  16:03:37.190561	0.000000E+0
4/25/2025  16:03:37.190584	-3.051758E-5
4/25/2025  16:03:37.190606	0.000000E+0
4/25/2025  16:03:37.190629	-3.051758E-5
4/25/2025  16:03:37.190652	0.000000E+0
4/25/2025  16:03:37.190675	3.051758E-5
4/25/2025  16:03:37.190697	0.000000E+0
4/25/2025  16:03:37.190720	0.000000E+0
4/25/2025  16:03:37.190743	3.051758E-5
4/25/2025  16:03:37.190766	0.000000E+0
4/25/2025  16:03:37.190788	0.000000E+0
4/25/2025  16:03:37.190811	-3.051758E-5
4/25/2025  16:03:37.190834	0.000000E+0
4/25/2025  16:03:37.190856	-3.051758E-5
4/25/2025  16:03:37.190879	0.000000E+0
4/25/2025  16:03:37.190902	0.000000E+0
4/25/2025  16:03:37.190925	0.000000E+0
4/25/2025  16:03:37.190947	-3.051758E-5
4/25/2025  16:03:37.190970	0.000000E+0
4/25/2025  16:03:37.190993	3.051758E-5
4/25/2025  16:03:37.191016	-3.051758E-5
4/25/2025  16:03:37.191038	0.000000E+0
4/25/2025  16:03:37.191061	0.000000E+0
4/25/2025  16:03:37.191084	0.000000E+0
4/25/2025  16:03:37.191106	0.000000E+0
4/25/2025  16:03:37.191129	-3.051758E-5
4/25/2025  16:03:37.191152	0.000000E+0
4/25/2025  16:03:37.191175	3.051758E-5
4/25/2025  16:03:37.191197	0.000000E+0
4/25/2025  16:03:37.191220	-3.051758E-5
4/25/2025  16:03:37.191243	3.051758E-5
4/25/2025  16:03:37.191266	3.051758E-5
4/25/2025  16:03:37.191288	0.000000E+0
4/25/2025  16:03:37.191311	3.051758E-5
4/25/2025  16:03:37.191334	-3.051758E-5
4/25/2025  16:03:37.191356	0.000000E+0
4/25/2025  16:03:37.191379	0.000000E+0
4/25/2025  16:03:37.191402	3.051758E-5
4/25/2025  16:03:37.191425	0.000000E+0
4/25/2025  16:03:37.191447	0.000000E+0
4/25/2025  16:03:37.191470	-3.051758E-5
4/25/2025  16:03:37.191493	3.051758E-5
4/25/2025  16:03:37.191516	0.000000E+0
4/25/2025  16:03:37.191538	0.000000E+0
4/25/2025  16:03:37.191561	3.051758E-5
4/25/2025  16:03:37.191584	0.000000E+0
4/25/2025  16:03:37.191606	0.000000E+0
4/25/2025  16:03:37.191629	0.000000E+0
4/25/2025  16:03:37.191652	0.000000E+0
4/25/2025  16:03:37.191675	3.051758E-5
4/25/2025  16:03:37.191697	0.000000E+0
4/25/2025  16:03:37.191720	0.000000E+0
4/25/2025  16:03:37.191743	0.000000E+0
4/25/2025  16:03:37.191766	0.000000E+0
4/25/2025  16:03:37.191788	3.051758E-5
4/25/2025  16:03:37.191811	0.000000E+0
4/25/2025  16:03:37.191834	-3.051758E-5
4/25/2025  16:03:37.191856	0.000000E+0
4/25/2025  16:03:37.191879	-3.051758E-5
4/25/2025  16:03:37.191902	0.000000E+0
4/25/2025  16:03:37.191925	3.051758E-5
4/25/2025  16:03:37.191947	0.000000E+0
4/25/2025  16:03:37.191970	3.051758E-5
4/25/2025  16:03:37.191993	-3.051758E-5
4/25/2025  16:03:37.192016	0.000000E+0
4/25/2025  16:03:37.192038	3.051758E-5
4/25/2025  16:03:37.192061	0.000000E+0
4/25/2025  16:03:37.192084	0.000000E+0
4/25/2025  16:03:37.192106	0.000000E+0
4/25/2025  16:03:37.192129	0.000000E+0
4/25/2025  16:03:37.192152	0.000000E+0
4/25/2025  16:03:37.192175	-3.051758E-5
4/25/2025  16:03:37.192197	0.000000E+0
4/25/2025  16:03:37.192220	0.000000E+0
4/25/2025  16:03:37.192243	0.000000E+0
4/25/2025  16:03:37.192266	0.000000E+0
4/25/2025  16:03:37.192288	0.000000E+0
4/25/2025  16:03:37.192311	0.000000E+0
4/25/2025  16:03:37.192334	0.000000E+0
4/25/2025  16:03:37.192356	0.000000E+0
4/25/2025  16:03:37.192379	0.000000E+0
4/25/2025  16:03:37.192402	0.000000E+0
4/25/2025  16:03:37.192425	-3.051758E-5
4/25/2025  16:03:37.192447	0.000000E+0
4/25/2025  16:03:37.192470	3.051758E-5
4/25/2025  16:03:37.192493	0.000000E+0
4/25/2025  16:03:37.192516	3.051758E-5
4/25/2025  16:03:37.192538	0.000000E+0
4/25/2025  16:03:37.192561	-3.051758E-5
4/25/2025  16:03:37.192584	0.000000E+0
4/25/2025  16:03:37.192606	0.000000E+0
4/25/2025  16:03:37.192629	3.051758E-5
4/25/2025  16:03:37.192652	0.000000E+0
4/25/2025  16:03:37.192675	0.000000E+0
4/25/2025  16:03:37.192697	0.000000E+0
4/25/2025  16:03:37.192720	0.000000E+0
4/25/2025  16:03:37.192743	0.000000E+0
4/25/2025  16:03:37.192766	0.000000E+0
4/25/2025  16:03:37.192788	-3.051758E-5
4/25/2025  16:03:37.192811	0.000000E+0
4/25/2025  16:03:37.192834	-3.051758E-5
4/25/2025  16:03:37.192856	0.000000E+0
4/25/2025  16:03:37.192879	0.000000E+0
4/25/2025  16:03:37.192902	0.000000E+0
4/25/2025  16:03:37.192925	0.000000E+0
4/25/2025  16:03:37.192947	0.000000E+0
4/25/2025  16:03:37.192970	0.000000E+0
4/25/2025  16:03:37.192993	0.000000E+0
4/25/2025  16:03:37.193016	3.051758E-5
4/25/2025  16:03:37.193038	0.000000E+0
4/25/2025  16:03:37.193061	3.051758E-5
4/25/2025  16:03:37.193084	0.000000E+0
4/25/2025  16:03:37.193106	0.000000E+0
4/25/2025  16:03:37.193129	0.000000E+0
4/25/2025  16:03:37.193152	0.000000E+0
4/25/2025  16:03:37.193175	0.000000E+0
4/25/2025  16:03:37.193197	-3.051758E-5
4/25/2025  16:03:37.193220	0.000000E+0
4/25/2025  16:03:37.193243	0.000000E+0
4/25/2025  16:03:37.193266	0.000000E+0
4/25/2025  16:03:37.193288	0.000000E+0
4/25/2025  16:03:37.193311	0.000000E+0
4/25/2025  16:03:37.193334	-3.051758E-5
4/25/2025  16:03:37.193356	0.000000E+0
4/25/2025  16:03:37.193379	0.000000E+0
4/25/2025  16:03:37.193402	0.000000E+0
4/25/2025  16:03:37.193425	0.000000E+0
4/25/2025  16:03:37.193447	0.000000E+0
4/25/2025  16:03:37.193470	0.000000E+0
4/25/2025  16:03:37.193493	3.051758E-5
4/25/2025  16:03:37.193516	0.000000E+0
4/25/2025  16:03:37.193538	0.000000E+0
4/25/2025  16:03:37.193561	0.000000E+0
4/25/2025  16:03:37.193584	0.000000E+0
4/25/2025  16:03:37.193606	3.051758E-5
4/25/2025  16:03:37.193629	0.000000E+0
4/25/2025  16:03:37.193652	0.000000E+0
4/25/2025  16:03:37.193675	0.000000E+0
4/25/2025  16:03:37.193697	0.000000E+0
4/25/2025  16:03:37.193720	0.000000E+0
4/25/2025  16:03:37.193743	0.000000E+0
4/25/2025  16:03:37.193766	0.000000E+0
4/25/2025  16:03:37.193788	0.000000E+0
4/25/2025  16:03:37.193811	0.000000E+0
4/25/2025  16:03:37.193834	-3.051758E-5
4/25/2025  16:03:37.193856	0.000000E+0
4/25/2025  16:03:37.193879	3.051758E-5
4/25/2025  16:03:37.193902	0.000000E+0
4/25/2025  16:03:37.193925	0.000000E+0
4/25/2025  16:03:37.193947	0.000000E+0
4/25/2025  16:03:37.193970	0.000000E+0
4/25/2025  16:03:37.193993	0.000000E+0
4/25/2025  16:03:37.194016	0.000000E+0
4/25/2025  16:03:37.194038	0.000000E+0
4/25/2025  16:03:37.194061	0.000000E+0
4/25/2025  16:03:37.194084	0.000000E+0
4/25/2025  16:03:37.194106	0.000000E+0
4/25/2025  16:03:37.194129	0.000000E+0
4/25/2025  16:03:37.194152	0.000000E+0
4/25/2025  16:03:37.194175	0.000000E+0
4/25/2025  16:03:37.194197	0.000000E+0
4/25/2025  16:03:37.194220	0.000000E+0
4/25/2025  16:03:37.194243	-3.051758E-5
4/25/2025  16:03:37.194266	3.051758E-5
4/25/2025  16:03:37.194288	0.000000E+0
4/25/2025  16:03:37.194311	0.000000E+0
4/25/2025  16:03:37.194334	0.000000E+0
4/25/2025  16:03:37.194356	-3.051758E-5
4/25/2025  16:03:37.194379	0.000000E+0
4/25/2025  16:03:37.194402	0.000000E+0
4/25/2025  16:03:37.194425	0.000000E+0
4/25/2025  16:03:37.194447	3.051758E-5
4/25/2025  16:03:37.194470	0.000000E+0
4/25/2025  16:03:37.194493	0.000000E+0
4/25/2025  16:03:37.194516	0.000000E+0
4/25/2025  16:03:37.194538	-3.051758E-5
4/25/2025  16:03:37.194561	0.000000E+0
4/25/2025  16:03:37.194584	0.000000E+0
4/25/2025  16:03:37.194606	0.000000E+0
4/25/2025  16:03:37.194629	0.000000E+0
4/25/2025  16:03:37.194652	3.051758E-5
4/25/2025  16:03:37.194675	3.051758E-5
4/25/2025  16:03:37.194697	0.000000E+0
4/25/2025  16:03:37.194720	3.051758E-5
4/25/2025  16:03:37.194743	0.000000E+0
4/25/2025  16:03:37.194766	0.000000E+0
4/25/2025  16:03:37.194788	-3.051758E-5
4/25/2025  16:03:37.194811	0.000000E+0
4/25/2025  16:03:37.194834	-3.051758E-5
4/25/2025  16:03:37.194856	0.000000E+0
4/25/2025  16:03:37.194879	0.000000E+0
4/25/2025  16:03:37.194902	0.000000E+0
4/25/2025  16:03:37.194925	0.000000E+0
4/25/2025  16:03:37.194947	0.000000E+0
4/25/2025  16:03:37.194970	0.000000E+0
4/25/2025  16:03:37.194993	0.000000E+0
4/25/2025  16:03:37.195016	0.000000E+0
4/25/2025  16:03:37.195038	0.000000E+0
4/25/2025  16:03:37.195061	0.000000E+0
4/25/2025  16:03:37.195084	0.000000E+0
4/25/2025  16:03:37.195106	0.000000E+0
4/25/2025  16:03:37.195129	0.000000E+0
4/25/2025  16:03:37.195152	3.051758E-5
4/25/2025  16:03:37.195175	0.000000E+0
4/25/2025  16:03:37.195197	0.000000E+0
4/25/2025  16:03:37.195220	0.000000E+0
4/25/2025  16:03:37.195243	0.000000E+0
4/25/2025  16:03:37.195266	0.000000E+0
4/25/2025  16:03:37.195288	0.000000E+0
4/25/2025  16:03:37.195311	0.000000E+0
4/25/2025  16:03:37.195334	0.000000E+0
4/25/2025  16:03:37.195356	0.000000E+0
4/25/2025  16:03:37.195379	0.000000E+0
4/25/2025  16:03:37.195402	0.000000E+0
4/25/2025  16:03:37.195425	0.000000E+0
4/25/2025  16:03:37.195447	0.000000E+0
4/25/2025  16:03:37.195470	0.000000E+0
4/25/2025  16:03:37.195493	0.000000E+0
4/25/2025  16:03:37.195516	0.000000E+0
4/25/2025  16:03:37.195538	0.000000E+0
4/25/2025  16:03:37.195561	0.000000E+0
4/25/2025  16:03:37.195584	3.051758E-5
4/25/2025  16:03:37.195606	0.000000E+0
4/25/2025  16:03:37.195629	0.000000E+0
4/25/2025  16:03:37.195652	0.000000E+0
4/25/2025  16:03:37.195675	3.051758E-5
4/25/2025  16:03:37.195697	0.000000E+0
4/25/2025  16:03:37.195720	0.000000E+0
4/25/2025  16:03:37.195743	0.000000E+0
4/25/2025  16:03:37.195766	0.000000E+0
4/25/2025  16:03:37.195788	0.000000E+0
4/25/2025  16:03:37.195811	0.000000E+0
4/25/2025  16:03:37.195834	0.000000E+0
4/25/2025  16:03:37.195856	0.000000E+0
4/25/2025  16:03:37.195879	3.051758E-5
4/25/2025  16:03:37.195902	3.051758E-5
4/25/2025  16:03:37.195925	0.000000E+0
4/25/2025  16:03:37.195947	0.000000E+0
4/25/2025  16:03:37.195970	3.051758E-5
4/25/2025  16:03:37.195993	0.000000E+0
4/25/2025  16:03:37.196016	0.000000E+0
4/25/2025  16:03:37.196038	0.000000E+0
4/25/2025  16:03:37.196061	0.000000E+0
4/25/2025  16:03:37.196084	0.000000E+0
4/25/2025  16:03:37.196106	3.051758E-5
4/25/2025  16:03:37.196129	0.000000E+0
4/25/2025  16:03:37.196152	0.000000E+0
4/25/2025  16:03:37.196175	-3.051758E-5
4/25/2025  16:03:37.196197	3.051758E-5
4/25/2025  16:03:37.196220	0.000000E+0
4/25/2025  16:03:37.196243	-3.051758E-5
4/25/2025  16:03:37.196266	-3.051758E-5
4/25/2025  16:03:37.196288	0.000000E+0
4/25/2025  16:03:37.196311	0.000000E+0
4/25/2025  16:03:37.196334	0.000000E+0
4/25/2025  16:03:37.196356	0.000000E+0
4/25/2025  16:03:37.196379	0.000000E+0
4/25/2025  16:03:37.196402	3.051758E-5
4/25/2025  16:03:37.196425	0.000000E+0
4/25/2025  16:03:37.196447	3.051758E-5
4/25/2025  16:03:37.196470	0.000000E+0
4/25/2025  16:03:37.196493	0.000000E+0
4/25/2025  16:03:37.196516	0.000000E+0
4/25/2025  16:03:37.196538	3.051758E-5
4/25/2025  16:03:37.196561	0.000000E+0
4/25/2025  16:03:37.196584	-3.051758E-5
4/25/2025  16:03:37.196606	0.000000E+0
4/25/2025  16:03:37.196629	-3.051758E-5
4/25/2025  16:03:37.196652	0.000000E+0
4/25/2025  16:03:37.196675	0.000000E+0
4/25/2025  16:03:37.196697	-3.051758E-5
4/25/2025  16:03:37.196720	0.000000E+0
4/25/2025  16:03:37.196743	0.000000E+0
4/25/2025  16:03:37.196766	0.000000E+0
4/25/2025  16:03:37.196788	-3.051758E-5
4/25/2025  16:03:37.196811	0.000000E+0
4/25/2025  16:03:37.196834	0.000000E+0
4/25/2025  16:03:37.196856	0.000000E+0
4/25/2025  16:03:37.196879	0.000000E+0
4/25/2025  16:03:37.196902	0.000000E+0
4/25/2025  16:03:37.196925	0.000000E+0
4/25/2025  16:03:37.196947	0.000000E+0
4/25/2025  16:03:37.196970	0.000000E+0
4/25/2025  16:03:37.196993	3.051758E-5
4/25/2025  16:03:37.197016	-3.051758E-5
4/25/2025  16:03:37.197038	0.000000E+0
4/25/2025  16:03:37.197061	0.000000E+0
4/25/2025  16:03:37.197084	0.000000E+0
4/25/2025  16:03:37.197106	0.000000E+0
4/25/2025  16:03:37.197129	-3.051758E-5
4/25/2025  16:03:37.197152	0.000000E+0
4/25/2025  16:03:37.197175	0.000000E+0
4/25/2025  16:03:37.197197	0.000000E+0
4/25/2025  16:03:37.197220	0.000000E+0
4/25/2025  16:03:37.197243	0.000000E+0
4/25/2025  16:03:37.197266	3.051758E-5
4/25/2025  16:03:37.197288	0.000000E+0
4/25/2025  16:03:37.197311	0.000000E+0
4/25/2025  16:03:37.197334	0.000000E+0
4/25/2025  16:03:37.197356	0.000000E+0
4/25/2025  16:03:37.197379	0.000000E+0
4/25/2025  16:03:37.197402	0.000000E+0
4/25/2025  16:03:37.197425	0.000000E+0
4/25/2025  16:03:37.197447	0.000000E+0
4/25/2025  16:03:37.197470	3.051758E-5
4/25/2025  16:03:37.197493	3.051758E-5
4/25/2025  16:03:37.197516	0.000000E+0
4/25/2025  16:03:37.197538	0.000000E+0
4/25/2025  16:03:37.197561	0.000000E+0
4/25/2025  16:03:37.197584	0.000000E+0
4/25/2025  16:03:37.197606	0.000000E+0
4/25/2025  16:03:37.197629	0.000000E+0
4/25/2025  16:03:37.197652	0.000000E+0
4/25/2025  16:03:37.197675	0.000000E+0
4/25/2025  16:03:37.197697	0.000000E+0
4/25/2025  16:03:37.197720	3.051758E-5
4/25/2025  16:03:37.197743	0.000000E+0
4/25/2025  16:03:37.197766	-3.051758E-5
4/25/2025  16:03:37.197788	0.000000E+0
4/25/2025  16:03:37.197811	0.000000E+0
4/25/2025  16:03:37.197834	0.000000E+0
4/25/2025  16:03:37.197856	0.000000E+0
4/25/2025  16:03:37.197879	0.000000E+0
4/25/2025  16:03:37.197902	0.000000E+0
4/25/2025  16:03:37.197925	0.000000E+0
4/25/2025  16:03:37.197947	0.000000E+0
4/25/2025  16:03:37.197970	0.000000E+0
4/25/2025  16:03:37.197993	0.000000E+0
4/25/2025  16:03:37.198016	3.051758E-5
4/25/2025  16:03:37.198038	0.000000E+0
4/25/2025  16:03:37.198061	3.051758E-5
4/25/2025  16:03:37.198084	3.051758E-5
4/25/2025  16:03:37.198106	3.051758E-5
4/25/2025  16:03:37.198129	0.000000E+0
4/25/2025  16:03:37.198152	0.000000E+0
4/25/2025  16:03:37.198175	0.000000E+0
4/25/2025  16:03:37.198197	0.000000E+0
4/25/2025  16:03:37.198220	0.000000E+0
4/25/2025  16:03:37.198243	0.000000E+0
4/25/2025  16:03:37.198266	0.000000E+0
4/25/2025  16:03:37.198288	0.000000E+0
4/25/2025  16:03:37.198311	0.000000E+0
4/25/2025  16:03:37.198334	0.000000E+0
4/25/2025  16:03:37.198356	0.000000E+0
4/25/2025  16:03:37.198379	0.000000E+0
4/25/2025  16:03:37.198402	-3.051758E-5
4/25/2025  16:03:37.198425	0.000000E+0
4/25/2025  16:03:37.198447	0.000000E+0
4/25/2025  16:03:37.198470	0.000000E+0
4/25/2025  16:03:37.198493	-3.051758E-5
4/25/2025  16:03:37.198516	0.000000E+0
4/25/2025  16:03:37.198538	-3.051758E-5
4/25/2025  16:03:37.198561	0.000000E+0
4/25/2025  16:03:37.198584	0.000000E+0
4/25/2025  16:03:37.198606	0.000000E+0
4/25/2025  16:03:37.198629	0.000000E+0
4/25/2025  16:03:37.198652	0.000000E+0
4/25/2025  16:03:37.198675	0.000000E+0
4/25/2025  16:03:37.198697	0.000000E+0
4/25/2025  16:03:37.198720	-3.051758E-5
4/25/2025  16:03:37.198743	3.051758E-5
4/25/2025  16:03:37.198766	0.000000E+0
4/25/2025  16:03:37.198788	3.051758E-5
4/25/2025  16:03:37.198811	0.000000E+0
4/25/2025  16:03:37.198834	0.000000E+0
4/25/2025  16:03:37.198856	0.000000E+0
4/25/2025  16:03:37.198879	0.000000E+0
4/25/2025  16:03:37.198902	3.051758E-5
4/25/2025  16:03:37.198925	3.051758E-5
4/25/2025  16:03:37.198947	0.000000E+0
4/25/2025  16:03:37.198970	-3.051758E-5
4/25/2025  16:03:37.198993	0.000000E+0
4/25/2025  16:03:37.199016	3.051758E-5
4/25/2025  16:03:37.199038	-3.051758E-5
4/25/2025  16:03:37.199061	0.000000E+0
4/25/2025  16:03:37.199084	0.000000E+0
4/25/2025  16:03:37.199106	0.000000E+0
4/25/2025  16:03:37.199129	0.000000E+0
4/25/2025  16:03:37.199152	0.000000E+0
4/25/2025  16:03:37.199175	0.000000E+0
4/25/2025  16:03:37.199197	0.000000E+0
4/25/2025  16:03:37.199220	0.000000E+0
4/25/2025  16:03:37.199243	0.000000E+0
4/25/2025  16:03:37.199266	0.000000E+0
4/25/2025  16:03:37.199288	0.000000E+0
4/25/2025  16:03:37.199311	0.000000E+0
4/25/2025  16:03:37.199334	0.000000E+0
4/25/2025  16:03:37.199356	3.051758E-5
4/25/2025  16:03:37.199379	-3.051758E-5
4/25/2025  16:03:37.199402	0.000000E+0
4/25/2025  16:03:37.199425	0.000000E+0
4/25/2025  16:03:37.199447	0.000000E+0
4/25/2025  16:03:37.199470	0.000000E+0
4/25/2025  16:03:37.199493	0.000000E+0
4/25/2025  16:03:37.199516	0.000000E+0
4/25/2025  16:03:37.199538	0.000000E+0
4/25/2025  16:03:37.199561	-3.051758E-5
4/25/2025  16:03:37.199584	0.000000E+0
4/25/2025  16:03:37.199606	-3.051758E-5
4/25/2025  16:03:37.199629	0.000000E+0
4/25/2025  16:03:37.199652	0.000000E+0
4/25/2025  16:03:37.199675	0.000000E+0
4/25/2025  16:03:37.199697	0.000000E+0
4/25/2025  16:03:37.199720	0.000000E+0
4/25/2025  16:03:37.199743	-3.051758E-5
4/25/2025  16:03:37.199766	0.000000E+0
4/25/2025  16:03:37.199788	3.051758E-5
4/25/2025  16:03:37.199811	0.000000E+0
4/25/2025  16:03:37.199834	0.000000E+0
4/25/2025  16:03:37.199856	0.000000E+0
4/25/2025  16:03:37.199879	3.051758E-5
4/25/2025  16:03:37.199902	0.000000E+0
4/25/2025  16:03:37.199925	0.000000E+0
4/25/2025  16:03:37.199947	0.000000E+0
4/25/2025  16:03:37.199970	0.000000E+0
4/25/2025  16:03:37.199993	0.000000E+0
4/25/2025  16:03:37.200016	0.000000E+0
4/25/2025  16:03:37.200038	0.000000E+0
4/25/2025  16:03:37.200061	0.000000E+0
4/25/2025  16:03:37.200084	0.000000E+0
4/25/2025  16:03:37.200106	0.000000E+0
4/25/2025  16:03:37.200129	0.000000E+0
4/25/2025  16:03:37.200152	0.000000E+0
4/25/2025  16:03:37.200175	0.000000E+0
4/25/2025  16:03:37.200197	0.000000E+0
4/25/2025  16:03:37.200220	3.051758E-5
4/25/2025  16:03:37.200243	0.000000E+0
4/25/2025  16:03:37.200266	3.051758E-5
4/25/2025  16:03:37.200288	0.000000E+0
4/25/2025  16:03:37.200311	-3.051758E-5
4/25/2025  16:03:37.200334	-3.051758E-5
4/25/2025  16:03:37.200356	-3.051758E-5
4/25/2025  16:03:37.200379	0.000000E+0
4/25/2025  16:03:37.200402	0.000000E+0
4/25/2025  16:03:37.200425	0.000000E+0
4/25/2025  16:03:37.200447	0.000000E+0
4/25/2025  16:03:37.200470	0.000000E+0
4/25/2025  16:03:37.200493	0.000000E+0
4/25/2025  16:03:37.200516	0.000000E+0
4/25/2025  16:03:37.200538	-3.051758E-5
4/25/2025  16:03:37.200561	0.000000E+0
4/25/2025  16:03:37.200584	0.000000E+0
4/25/2025  16:03:37.200606	3.051758E-5
4/25/2025  16:03:37.200629	-3.051758E-5
4/25/2025  16:03:37.200652	0.000000E+0
4/25/2025  16:03:37.200675	3.051758E-5
4/25/2025  16:03:37.200697	0.000000E+0
4/25/2025  16:03:37.200720	0.000000E+0
4/25/2025  16:03:37.200743	0.000000E+0
4/25/2025  16:03:37.200766	0.000000E+0
4/25/2025  16:03:37.200788	0.000000E+0
4/25/2025  16:03:37.200811	0.000000E+0
4/25/2025  16:03:37.200834	0.000000E+0
4/25/2025  16:03:37.200856	-3.051758E-5
4/25/2025  16:03:37.200879	0.000000E+0
4/25/2025  16:03:37.200902	0.000000E+0
4/25/2025  16:03:37.200925	0.000000E+0
4/25/2025  16:03:37.200947	0.000000E+0
4/25/2025  16:03:37.200970	0.000000E+0
4/25/2025  16:03:37.200993	0.000000E+0
4/25/2025  16:03:37.201016	0.000000E+0
4/25/2025  16:03:37.201038	0.000000E+0
4/25/2025  16:03:37.201061	0.000000E+0
4/25/2025  16:03:37.201084	0.000000E+0
4/25/2025  16:03:37.201106	0.000000E+0
4/25/2025  16:03:37.201129	0.000000E+0
4/25/2025  16:03:37.201152	0.000000E+0
4/25/2025  16:03:37.201175	0.000000E+0
4/25/2025  16:03:37.201197	0.000000E+0
4/25/2025  16:03:37.201220	0.000000E+0
4/25/2025  16:03:37.201243	0.000000E+0
4/25/2025  16:03:37.201266	0.000000E+0
4/25/2025  16:03:37.201288	0.000000E+0
4/25/2025  16:03:37.201311	0.000000E+0
4/25/2025  16:03:37.201334	0.000000E+0
4/25/2025  16:03:37.201356	0.000000E+0
4/25/2025  16:03:37.201379	3.051758E-5
4/25/2025  16:03:37.201402	0.000000E+0
4/25/2025  16:03:37.201425	3.051758E-5
4/25/2025  16:03:37.201447	0.000000E+0
4/25/2025  16:03:37.201470	0.000000E+0
4/25/2025  16:03:37.201493	0.000000E+0
4/25/2025  16:03:37.201516	3.051758E-5
4/25/2025  16:03:37.201538	0.000000E+0
4/25/2025  16:03:37.201561	0.000000E+0
4/25/2025  16:03:37.201584	-3.051758E-5
4/25/2025  16:03:37.201606	3.051758E-5
4/25/2025  16:03:37.201629	0.000000E+0
4/25/2025  16:03:37.201652	-3.051758E-5
4/25/2025  16:03:37.201675	0.000000E+0
4/25/2025  16:03:37.201697	0.000000E+0
4/25/2025  16:03:37.201720	-3.051758E-5
4/25/2025  16:03:37.201743	0.000000E+0
4/25/2025  16:03:37.201766	0.000000E+0
4/25/2025  16:03:37.201788	0.000000E+0
4/25/2025  16:03:37.201811	0.000000E+0
4/25/2025  16:03:37.201834	-3.051758E-5
4/25/2025  16:03:37.201856	0.000000E+0
4/25/2025  16:03:37.201879	0.000000E+0
4/25/2025  16:03:37.201902	0.000000E+0
4/25/2025  16:03:37.201925	0.000000E+0
4/25/2025  16:03:37.201947	3.051758E-5
4/25/2025  16:03:37.201970	0.000000E+0
4/25/2025  16:03:37.201993	0.000000E+0
4/25/2025  16:03:37.202016	0.000000E+0
4/25/2025  16:03:37.202038	3.051758E-5
4/25/2025  16:03:37.202061	0.000000E+0
4/25/2025  16:03:37.202084	0.000000E+0
4/25/2025  16:03:37.202106	3.051758E-5
4/25/2025  16:03:37.202129	-3.051758E-5
4/25/2025  16:03:37.202152	0.000000E+0
4/25/2025  16:03:37.202175	0.000000E+0
4/25/2025  16:03:37.202197	0.000000E+0
4/25/2025  16:03:37.202220	0.000000E+0
4/25/2025  16:03:37.202243	0.000000E+0
4/25/2025  16:03:37.202266	0.000000E+0
4/25/2025  16:03:37.202288	-3.051758E-5
4/25/2025  16:03:37.202311	0.000000E+0
4/25/2025  16:03:37.202334	3.051758E-5
4/25/2025  16:03:37.202356	0.000000E+0
4/25/2025  16:03:37.202379	0.000000E+0
4/25/2025  16:03:37.202402	0.000000E+0
4/25/2025  16:03:37.202425	3.051758E-5
4/25/2025  16:03:37.202447	-3.051758E-5
4/25/2025  16:03:37.202470	0.000000E+0
4/25/2025  16:03:37.202493	0.000000E+0
4/25/2025  16:03:37.202516	0.000000E+0
4/25/2025  16:03:37.202538	-3.051758E-5
4/25/2025  16:03:37.202561	0.000000E+0
4/25/2025  16:03:37.202584	0.000000E+0
4/25/2025  16:03:37.202606	0.000000E+0
4/25/2025  16:03:37.202629	-3.051758E-5
4/25/2025  16:03:37.202652	0.000000E+0
4/25/2025  16:03:37.202675	3.051758E-5
4/25/2025  16:03:37.202697	0.000000E+0
